Word,Definition
반복장애, 동일 업무에 대하여 장애가 발생한 날로부터 30일 이내에 동일원인 장애가 발생한 경우를 말한다. 
반복조달계약, 특례조달계약중 동일 또는 동종물품의 조달을 위하여 동일 연도중 동일인과 두 번 이상 체결하는 계약을 말한다. 
반복투여독성, 시험동물에 1개월 내지 3개월간 거의 매일 반복투여 또는 노출된 결과로 시험동물에 일어나는 좋지 않은 독성학적 영향을 말한다. 
반복투여독성시험," 시험물질을 시험동물에 반복투여하여 중ㆍ장기간 내에 나타나는 독성을 질적, 양적으로 검사하는 시험을 말한다. "
반복펄스레이저, 펄스반복주파수가 1㎐ 보다 큰 복수펄스의 방사에너지를 연속적으로 발생시키는 레이저를 말한다. 
반사판," 스프링클러헤드의 방수구에서 유출되는 물을 세분시키는 작용을 하는 것을 말한다. ,  투광부에서 나오는 광선을 반사하여 수광부에 보내는 장치를 말한다. ,  스프링클러헤드의 방수구에서 유출되는 물을 세분시키는 작용을 하는 것을 말한다. ,  스프링클러헤드의 방수구에서 유출되는 물을 세분시키는 작용을 하는 것을 말한다. "
반사회적, anti-social
반사회질서, anti-social order
반소제기, filing a counteraction;institution of a counter lawsuit
반송," 국내에 도착한 외국물품이 수입통관절차를 거치지 아니하고 다시 외국으로 반출되는 것을 말한다. ,  외국물품(수출신고 수리물품을 제외한다)을 외국으로 반출하는 것을 말한다. ,  활용관서에서 불명 등의 사유로 과세자료 및 출력자료를 수집관서 등에 되돌려 보내는 것을 말한다. ,  납본된 도서관자료를 접수처리하지 않고 해당 발행처로 돌려보내거나 국립중앙도서관 전송시스템에서 반려 처리하는 것을 말한다. ,  회수대상 의료기기를 제조원 등으로 돌려보내는 것을 말한다. ,  sending back;return"
반송파,"신호파를 무선으로 운반시키기 위한 지속적인 주파수를 말한다. ,  신호파를 무선으로 운반시키기 위한 지속적인 주파수를 말한다. "
반송파전력, 무변조 상태에서 송신장치로부터 송신안테나계의 급전선에 공급되는 전력으로 무선주파수의 1주기 동안의 평균값을 말하며 PZ로 표시한다. 
반월, 만 15일을 말한다. 
반응기," 원료물질을 화학적 반응을 통하여 성질이 다른 물질로 전환하는 설비로서 이와 관련된 계측, 제어 등 일련의 부속장치를 포함하는 장치를 말한다. "
반응시간지수," 기류의 온도ㆍ속도 및 작동시간에 대하여 스프링클러헤드의 반응을 예상한 지수로서 아래 식에 의하여 계산하고(mㆍs)0.5을 단위로 한다. 
<img id=""122436495""> 
 
</img> ,  기류의 온도ㆍ속도 및 작동시간에 대하여 헤드의 반응을 예상한 지수로서 아래 식에 의하여 계산하고 (mㆍs)0.5을 단위로 한다. <신설 2013. 11. 13.> 
<img id=""121331357""> 
</img> "
반입," 반출된 소장 자료가 회수되어 수장고로 들어오는 것을 말한다. ,  기존 참여도서관 회원 등록정보를 이용하여 별도의 회원가입 절차 없이 책이음 회원으로 등록하는 것을 말한다. ,  자료가 전시관 외부에 출입하는 것을 말한다. ,  관리원 내로 정보자산을 운반하여 들여오는 행위를 말한다. ,  정보시스템을 전산운영시설 안으로 들여오는 행위를 말한다. ,  유물을 수장고 외부에서 내부로 이동하는 것을 말한다. 
6. ""수장고”는 농림축산식품부가 수집한 유물을 보관하는 시설을 말한다. 
7. ""유물관리자”는 농림축산식품부장관이 유물수집과 관리업무 수행을 위해 지정한 농업역사문화전시체험관추진팀장을 말한다. "
반입물품, 북한에서 직접 남한으로 운송(단순히 제3국을 경유하는 물품의 이동을 포함한다. 이하 같다)되어 반입되는 물품을 말한다. 
반입자," 적하목록의 작성책임자로서 「보세화물 입출항 하선 하기 및 적재에 관한 고시」에서 정하는 바에 따라 해당 적하목록을 세관장에게 제출한 선박회사, 항공사 및 화물운송주선업자를 말한다. "
반입정화시설," 「토양환경보전법」(이하 ""법""이라 한다) 제23조의7제2항 및 같은 법 시행령(이하 ""영""이라 한다) 제17조의4제1항 별표 2에 따라 토양정화업자가 보유한 시설(같은 법 시행규칙 제19조제5호에 따른 시설을 포함한다. 이하 같다)로서 오염토양을 반입하여 오염토양의 정화기준 이내로 정화할 수 있는 시설을 말한다. "
반입후검사화물, 세관장이 제3조에 따라 선별한 검사대상화물 중 하선(기)장소 또는 장치예정장소에서 이동식검색기로 검사하거나 컨테이너 적출시 검사하는 화물을 말한다. 
반장, 각 팀의 소속원 중 최선임자를 말한다. 
반제품," 제조공정 단계에 있는 것으로서 필요한 제조공정을 더 거쳐야 벌크 제품이 되는 것을 말한다. ,  건강기능식품의 제조공정중에 만들어진 것으로서 필요한 제조공정을 더 거쳐야 완제품으로 되는 것을 말한다. "
반제품용기, 같은 사업장 내에서 상시적이지 않은 경우로서 공정간 이동을 위하여 화학물질 또는 혼합물을 담은 용기를 말한다. 
반추동물, 소ㆍ산양ㆍ면양ㆍ사슴 등 3개 내지 4개의 위를 가진 것으로 되새김을 하는 동물을 말한다. 
반출," 소장 자료가 수장고 외부로 이동되는 것을 말한다. ,  관리원 외부로 정보자산을 운반하여 내보내는 행위를 말한다. ,  자료 등(유형물, 데이터 불문)을 지출ㆍ대출ㆍ열람 등의 형태로 보관 시설이나 보관 장소 밖으로 가지고 나가거나 보내는 행위 및 정보통신망 장비를 전산운영시설 및 보관 시설 밖으로 내보내는 행위 일체를 말한다. ,  비밀보관소에 보관된 비밀 또는 대외비를 비밀취급자(대외비는 취급자)가 청사 밖으로 가지고 나가는 것을 말한다. <개정 2015. 7. 8〉 ,  박물관 소장자료 또는 국내외 개인 또는 단체 소유의 외부 자료가 박물관 수장고에 출납되는 행위를 말한다. ,  반출심사가 완료된 결합정보를 기관 외 반출과 기관 내 결합분석공간을 이용하여 결합신청자에게 이전하는 것을 말한다. ,  정보시스템을 전산운영시설 밖으로 내보내는 행위를 말한다. ,  비밀을 보관하고 있는 시설(비밀보관함)에서 비밀을 지니고 시설(비밀보관함)외부로 나가는 것을 말한다. ,  비밀취급 인가자가 비밀 또는 대외비를 일시적으로 청사 밖으로 가지고 나가는 것을 말한다. ,  보관된 비밀문건을 일시적으로 청사 밖으로 내보내는 것을 말한다. ,  외부 유물이 박물관에 출입하는 것을 말한다. ,  비밀을 청사외로 반출하는 것을 말한다. ,  비밀을 청사 외부로 가지고 나가는 것을 말한다. ,  소장유물을 수장고 내부에서 외부로 이동하는 것을 말한다. , carrying out (carry out);transportation (transport);shipping out (ship out)"
반출물품, 남한에서 직접 북한으로 운송(단순히 제3국을 경유하는 물품의 이동을 포함한다. 이하 같다)되어 반출되는 물품을 말한다. 
반출시스템,"법 제15조의3제9항에 따라 환경부장관이 설치·운영하는 반출오염토양 전산관리시스템을 말한다. , 법 제15조의3제9항에 따라 환경부장관이 설치·운영하는 반출오염토양 전산관리시스템을 말한다. "
반출신고, 법 제253조에 따라 수입신고 전에 물품의 반출을 신고하는 것을 말한다. 
반출심사위원회, 결합신청자의 반출신청에 따른 결합정보의 반출여부를 심사하는 위원회를 말한다. 
반출입신고, 물품을 자유무역지역 입주기업체에서 반출하거나 자유무역지역 입주기업체로 반입하기 위한 신고로서 「관세법」 제157조에 따른 신고를 말한다. 
반출자," 「토양환경보전법」(이하 “법”이라 한다) 제10조의3제3항에 따른 오염원인자 중 법 제15조의3제3항에 따라 오염토양을 법 제23조의7제1항의 토양정화업자가 보유한 반입정화시설로 반출하는 자를 말한다. ,  법 제15조의3제3항 단서 및 제4항에 따라 오염토양을 반출하여 반입정화시설에서 정화하는 계획에 대하여 관할 지자체장으로부터 적정통보를 받은 자를 말한다. "
반출정화, 오염토양을 적정하게 정화할 수 있는 법 제23조의7에 따른 토양정화업자의 시설이 설치된 장소로 반출하여 정화하는 것을 말한다. 
반투과용기," 용매는 통과시키나 용질은 통과시키지 않는 용기를 말한다(반투과용기의 예 : 대용량 수액(LVPs)용의 플라스틱백 또는 반고형 저밀도 폴리에틸렌백(LDPE), 저밀도 폴리에틸렌 앰플, 병 또는 바이알 등). ,  용매는 통과시키나 용질은 통과시키지 않는 용기를 말한다(반투과용기의 예 : 대용량 수액(LVPs)용의 플라스틱백 또는 반고형 저밀도 폴리에틸렌백(LDPE), 저밀도 폴리에틸렌 앰플, 병 또는 바이알 등). ,  용매는 통과시키나 용질은 통과시키지 않는 용기를 말한다 (반투과용기의 예 : 대용량 수액 (LVPs)용의 플라스틱백 또는 반고형 저밀도 폴리에틸렌백 (LDPE), 저밀도 폴리에틸렌 앰플, 병 또는 바이알 등). "
반폐위구역," 자연통풍이 개방갑판과 비교하여 지붕, 바람막이 및 격벽과 같은 구조로 인하여 잘 되지 않으며, 가스가 확산되지 않도록 배치된 구역을 말한다. "
반포, publication (publish);propagation (propagate)
반표준화화물," 자동차, 트레일러등과 같이 한정된 종류의 화물에 사용할 수 있는 고박장치가 있는 선박으로 운송되는 화물을 말한다. "
반품," 판매업자가 공급받은 상품을 되돌려 주거나 공급업자의 다른 상품과 바꾸는 등 형식에 상관없이 공급받은 상품을 공급업자에게 실질적으로 되돌려 주는 모든 행위를 말한다. ,  대규모유통업자가 납품받은 상품을 되돌려 주거나 납품업자의 다른 상품과 바꾸는 등 형식에 상관없이 납품받은 상품을 납품업자에게 실질적으로 되돌려 주는 모든 행위를 말한다. ,  대리점이 공급받은 상품을 되돌려 주거나 대리점의 다른 상품과 바꾸는 등 형식에 상관없이 공급받은 상품을 공급업자에게 실질적으로 되돌려주는 모든 행위를 말한다. "
반환," 반출된 소장자료가 회수되어 자료보존실로 들어오는 경우를 말한다. ,  차용 자료를 원소장처로 되돌려 주는 것을 말한다. , return (return);restoration (restore);refund (fefund)"
반환공여구역, 공여구역 중 미합중국이 대한민국에 반환한 공여구역을 말한다. 
반환공여구역주변지역," 반환공여구역이 소재한 읍ㆍ면ㆍ동 및 반환공여구역이 소재한 읍ㆍ면ㆍ동에 연접한 읍ㆍ면ㆍ동 지역으로서 대통령령이 정하는 지역을 말한다. 다만, 제3호의 ""반환공여구역""은 제외한다. "
반환명령, 법 제35조에 따른 부정행위로 지원금을 수급한 사업주에 대하여 부정수급액을 반환하도록 하는 것을 말한다. 
반환및거절신고, 수사처공무원이 직무관련자 및 직무관련 공무원으로부터 금품등을 수수하거나 그 수령을 거절한 경우에 그 수수 또는 거절한 금품등에 대하여 신고하는 것을 말한다. 
반환부서," 잔여검체 반환 신청서의 접수, 반환 신청 검체 관리대장의 관리 및 잔여검체 반환 등의 업무를 수행하도록 해당 기관장이 지정하는 부서를 말한다. "
반환시기, time to return;time for restitution;period of restitution
반환의무, obligation to return;duty of rendition
